,date,time,data_set,is_down_sample,down_sample_amount,n_points,n_clusters,clustering_algorithm,classification_metrics,f1,jaccard,precision,recall,mean_abs,mean_sqr,clustering_metrics,db,rand
0,2022-09-06,15-34PM,raw,True,0.15,35869,10,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.06771515945827873,0.035044087723264755,1.0,0.035044087723264755,0.1189885416376258,0.1189885416376258,"['db', 'rand']",0.8923903740991956,0.3063459165154163
1,2022-09-06,15-35PM,raw,True,0.15,35869,11,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.06771515945827873,0.035044087723264755,1.0,0.035044087723264755,0.1189885416376258,0.1189885416376258,"['db', 'rand']",0.9085250789139092,0.2990920941721679
2,2022-09-06,15-35PM,raw,True,0.15,35869,12,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.06771515945827873,0.035044087723264755,1.0,0.035044087723264755,0.1189885416376258,0.1189885416376258,"['db', 'rand']",0.9384476510361168,0.2879274104019328
3,2022-09-06,15-36PM,raw,True,0.15,35869,13,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.09558665231431646,0.05019217725525661,1.0,0.05019217725525661,0.1171206334160417,0.1171206334160417,"['db', 'rand']",0.8816467628578,0.2882636213832684
4,2022-09-06,15-36PM,raw,True,0.15,35869,14,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.09558665231431646,0.05019217725525661,1.0,0.05019217725525661,0.1171206334160417,0.1171206334160417,"['db', 'rand']",0.9129933631756691,0.2783103082225317
5,2022-09-06,15-37PM,raw,True,0.15,35869,15,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.09558665231431646,0.05019217725525661,1.0,0.05019217725525661,0.1171206334160417,0.1171206334160417,"['db', 'rand']",0.9167487344452347,0.27774874093203417
6,2022-09-06,15-38PM,raw,True,0.15,35869,16,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.2201070791195717,0.12366310160427807,0.8951612903225806,0.12548044313814152,0.10964900052970533,0.10964900052970533,"['db', 'rand']",0.9247288236742304,0.2780745364554598
7,2022-09-06,15-38PM,raw,True,0.15,35869,17,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.2201070791195717,0.12366310160427807,0.8951612903225806,0.12548044313814152,0.10964900052970533,0.10964900052970533,"['db', 'rand']",0.9576006160388372,0.27146494904759544
8,2022-09-06,15-39PM,raw,True,0.15,35869,18,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.2323749507680189,0.13146167557932265,0.900763358778626,0.13339362423694326,0.10867322757813154,0.10867322757813154,"['db', 'rand']",0.9233822248765856,0.27156707494422216
9,2022-09-06,15-40PM,raw,True,0.15,35869,19,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.2323749507680189,0.13146167557932265,0.900763358778626,0.13339362423694326,0.10867322757813154,0.10867322757813154,"['db', 'rand']",0.9377854277672388,0.2703183221681024
10,2022-09-06,15-40PM,raw,True,0.15,35869,20,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.2323749507680189,0.13146167557932265,0.900763358778626,0.13339362423694326,0.10867322757813154,0.10867322757813154,"['db', 'rand']",0.9180782117604446,0.2703047354364406
11,2022-09-06,15-41PM,raw,True,0.15,35869,21,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.2323749507680189,0.13146167557932265,0.900763358778626,0.13339362423694326,0.10867322757813154,0.10867322757813154,"['db', 'rand']",0.9463563398783996,0.2649277008812811
12,2022-09-06,15-42PM,raw,True,0.15,35869,22,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.2323749507680189,0.13146167557932265,0.900763358778626,0.13339362423694326,0.10867322757813154,0.10867322757813154,"['db', 'rand']",0.9322714356032136,0.2622840478000123
13,2022-09-06,15-42PM,raw,True,0.15,35869,23,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.2323749507680189,0.13146167557932265,0.900763358778626,0.13339362423694326,0.10867322757813154,0.10867322757813154,"['db', 'rand']",0.9479179071322096,0.25991410828898115
14,2022-09-06,15-43PM,raw,True,0.15,35869,24,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.2323749507680189,0.13146167557932265,0.900763358778626,0.13339362423694326,0.10867322757813154,0.10867322757813154,"['db', 'rand']",0.9467636507485868,0.2565459668373126
15,2022-09-06,15-44PM,raw,True,0.15,35869,25,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.2323749507680189,0.13146167557932265,0.900763358778626,0.13339362423694326,0.10867322757813154,0.10867322757813154,"['db', 'rand']",0.9447256660954424,0.2559890896119665
16,2022-09-06,15-44PM,raw,True,0.15,35869,26,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.2323749507680189,0.13146167557932265,0.900763358778626,0.13339362423694326,0.10867322757813154,0.10867322757813154,"['db', 'rand']",0.9522705702017676,0.25222693916029143
