,date,time,data_set,is_down_sample,down_sample_amount,n_points,n_clusters,clustering_algorithm,classification_metrics,f1,jaccard,precision,recall,mean_abs,mean_sqr,clustering_metrics,db,rand
41,2022-09-06,16-01PM,cc,True,0.15,35869,10,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.0665807560137457,0.0344367918240391,1.0,0.0344367918240391,0.12116312135827595,0.12116312135827595,"['db', 'rand']",0.8884637403361897,0.3167784448945933
42,2022-09-06,16-02PM,cc,True,0.15,35869,11,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.09400804573364388,0.049322372806043104,1.0,0.049322372806043104,0.11929521313669185,0.11929521313669185,"['db', 'rand']",0.8284495742543271,0.31743951400814263
43,2022-09-06,16-02PM,cc,True,0.15,35869,12,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.09400804573364388,0.049322372806043104,1.0,0.049322372806043104,0.11929521313669185,0.11929521313669185,"['db', 'rand']",0.8676992272735761,0.3050451968225093
44,2022-09-06,16-03PM,cc,True,0.15,35869,13,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.09400804573364388,0.049322372806043104,1.0,0.049322372806043104,0.11929521313669185,0.11929521313669185,"['db', 'rand']",0.9387810869347892,0.29826006542157424
45,2022-09-06,16-04PM,cc,True,0.15,35869,14,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.09400804573364388,0.049322372806043104,1.0,0.049322372806043104,0.11929521313669185,0.11929521313669185,"['db', 'rand']",0.93127660848652,0.2888010325841445
46,2022-09-06,16-05PM,cc,True,0.15,35869,15,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.09400804573364388,0.049322372806043104,1.0,0.049322372806043104,0.11929521313669185,0.11929521313669185,"['db', 'rand']",0.9767240022529828,0.27892362479338256
47,2022-09-06,16-05PM,cc,True,0.15,35869,16,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.10922075194286912,0.05776494112419463,1.0,0.05776494112419463,0.1182358025035546,0.1182358025035546,"['db', 'rand']",0.9717389398244354,0.27894235085397723
48,2022-09-06,16-06PM,cc,True,0.15,35869,17,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.12301918265221018,0.06554099089091313,1.0,0.06554099089091313,0.11726002955198082,0.11726002955198082,"['db', 'rand']",0.9301442459976592,0.2790763060790678
49,2022-09-06,16-07PM,cc,True,0.15,35869,18,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.12301918265221018,0.06554099089091313,1.0,0.06554099089091313,0.11726002955198082,0.11726002955198082,"['db', 'rand']",0.9084702163139132,0.27781288616184635
50,2022-09-06,16-08PM,cc,True,0.15,35869,19,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.12301918265221018,0.06554099089091313,1.0,0.06554099089091313,0.11726002955198082,0.11726002955198082,"['db', 'rand']",0.9110910883995408,0.2755029054883659
51,2022-09-06,16-09PM,cc,True,0.15,35869,20,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.12301918265221018,0.06554099089091313,1.0,0.06554099089091313,0.11726002955198082,0.11726002955198082,"['db', 'rand']",0.9518018052419412,0.26726711999154396
52,2022-09-06,16-09PM,cc,True,0.15,35869,21,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.12301918265221018,0.06554099089091313,1.0,0.06554099089091313,0.11726002955198082,0.11726002955198082,"['db', 'rand']",1.0172598949376652,0.26423995886820634
53,2022-09-06,16-10PM,cc,True,0.15,35869,22,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.12301918265221018,0.06554099089091313,1.0,0.06554099089091313,0.11726002955198082,0.11726002955198082,"['db', 'rand']",1.0164113244567323,0.2630430828452082
54,2022-09-06,16-11PM,cc,True,0.15,35869,23,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.12301918265221018,0.06554099089091313,1.0,0.06554099089091313,0.11726002955198082,0.11726002955198082,"['db', 'rand']",0.9973442384503058,0.260581875941058
55,2022-09-06,16-12PM,cc,True,0.15,35869,24,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.25374732334047106,0.14530962599632127,0.6446056210335449,0.15796489668962452,0.11659092809947308,0.11659092809947308,"['db', 'rand']",1.0005613033142602,0.2605964638003159
56,2022-09-06,16-12PM,cc,True,0.15,35869,25,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.25374732334047106,0.14530962599632127,0.6446056210335449,0.15796489668962452,0.11659092809947308,0.11659092809947308,"['db', 'rand']",1.0212195886303603,0.257257858721825
57,2022-09-06,16-13PM,cc,True,0.15,35869,26,aggl,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.25374732334047106,0.14530962599632127,0.6446056210335449,0.15796489668962452,0.11659092809947308,0.11659092809947308,"['db', 'rand']",1.0640351872972065,0.2536807738572056
