,date,time,data_set,is_down_sample,down_sample_amount,n_points,n_clusters,clustering_algorithm,classification_metrics,f1,jaccard,precision,recall,mean_abs,mean_sqr,clustering_metrics,db,rand
883,2022-08-30,00:24:29,cc,True,0.075,136979,320,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7335643423363553,0.5792353823088455,0.8779684126803772,0.6299527148214576,0.04097708407858139,0.04097708407858139,"['db', 'rand']",0.93327807581158,0.16764206126763787
887,2022-08-30,00:24:29,cc,True,0.075,136979,321,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7335643423363553,0.5792353823088455,0.8779684126803772,0.6299527148214576,0.04097708407858139,0.04097708407858139,"['db', 'rand']",0.9337523865160936,0.16759323204762744
891,2022-08-30,00:24:29,cc,True,0.075,136979,322,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7335643423363553,0.5792353823088455,0.8779684126803772,0.6299527148214576,0.04097708407858139,0.04097708407858139,"['db', 'rand']",0.9360320598620809,0.16759313099827824
895,2022-08-30,00:24:29,cc,True,0.075,136979,323,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7335643423363553,0.5792353823088455,0.8779684126803772,0.6299527148214576,0.04097708407858139,0.04097708407858139,"['db', 'rand']",0.9368004908931076,0.16759138501901685
899,2022-08-30,00:24:29,cc,True,0.075,136979,324,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7335643423363553,0.5792353823088455,0.8779684126803772,0.6299527148214576,0.04097708407858139,0.04097708407858139,"['db', 'rand']",0.935398903543746,0.1675913596500874
903,2022-08-30,00:24:29,cc,True,0.075,136979,325,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7335643423363553,0.5792353823088455,0.8779684126803772,0.6299527148214576,0.04097708407858139,0.04097708407858139,"['db', 'rand']",0.9363443038485868,0.16756635483940024
907,2022-08-30,00:24:29,cc,True,0.075,136979,326,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7335643423363553,0.5792353823088455,0.8779684126803772,0.6299527148214576,0.04097708407858139,0.04097708407858139,"['db', 'rand']",0.9343981181728348,0.16754506039453174
911,2022-08-30,00:24:29,cc,True,0.075,136979,327,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7335643423363553,0.5792353823088455,0.8779684126803772,0.6299527148214576,0.04097708407858139,0.04097708407858139,"['db', 'rand']",0.9331559974550696,0.16752926077450606
915,2022-08-30,00:24:29,cc,True,0.075,136979,328,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7335643423363553,0.5792353823088455,0.8779684126803772,0.6299527148214576,0.04097708407858139,0.04097708407858139,"['db', 'rand']",0.9354418904037199,0.16751726489501412
919,2022-08-30,00:24:29,cc,True,0.075,136979,329,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7336244541484714,0.5793103448275863,0.8779822767552828,0.6300342409913582,0.04096978368947065,0.04096978368947065,"['db', 'rand']",0.9339285444342902,0.16751734675777802
923,2022-08-30,00:24:29,cc,True,0.075,136979,330,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7336244541484714,0.5793103448275863,0.8779822767552828,0.6300342409913582,0.04096978368947065,0.04096978368947065,"['db', 'rand']",0.9339595061679492,0.1674897612447772
927,2022-08-30,00:24:29,cc,True,0.075,136979,331,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7336244541484714,0.5793103448275863,0.8779822767552828,0.6300342409913582,0.04096978368947065,0.04096978368947065,"['db', 'rand']",0.9340366715378268,0.1674767135140428
931,2022-08-30,00:24:29,cc,True,0.075,136979,332,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7336244541484714,0.5793103448275863,0.8779822767552828,0.6300342409913582,0.04096978368947065,0.04096978368947065,"['db', 'rand']",0.9354639196220588,0.16743268712269904
935,2022-08-30,00:24:29,cc,True,0.075,136979,333,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7336244541484714,0.5793103448275863,0.8779822767552828,0.6300342409913582,0.04096978368947065,0.04096978368947065,"['db', 'rand']",0.9348943578344372,0.16740397578351024
